nr,Fibre Volume Fraction,Cut angle ,taverage,waverage,R-value1,Fmax,f,E,Temp.,ftens,fcomp
1313,1.6081627825439344,1.5569710270909394,1.5004913992432622,-0.23539340832529362,-0.35285950989514187,-0.06990362672152273,-0.5294876619835504,-1.4651666115030735,0.08424920160201657,-1.4543538214507379,0.9052585165858339
1397,0.8987978080198422,1.5569710270909394,1.4660118980695183,-0.5267544801684777,-0.5968287804085799,-0.014788467537257174,-1.3745511724486266,-1.4904330271535062,0.08424920160201657,-1.449648132671643,1.814186945632545
1376,0.8987978080198422,1.5569710270909394,1.3194740180811058,0.13921368404451243,-0.5968287804085799,-0.14681806528463962,-0.36993021595168285,-1.5156994428039392,0.08424920160201657,-1.4788234031020318,1.2145797097169135
1149,0.03522305642529767,-0.6734739784449117,-0.7320563017566681,1.596019043260433,-0.35285950989514187,0.505926394606625,1.083815403449777,0.4586904658798941,-0.48451582566995627,0.7328503230725943,-1.3527861932710485
1370,0.8987978080198422,1.5569710270909394,1.5694504015907507,0.09759067378120885,-0.5968287804085799,-0.1385919221228089,-0.36993021595168285,-1.4403513818463982,0.08424920160201657,-1.4785096905167585,0.900499728999202
908,-1.198455160138343,-0.6734739784449117,-0.637237673528872,-1.6089527470145775,-0.5968287804085799,0.505926394606625,-0.0212676486968613,0.5344897128311933,0.08424920160201657,0.5737980423391853,-0.3550270626072062
901,-1.198455160138343,-0.6734739784449117,-0.6889569252894882,-2.025182849647702,-0.5968287804085799,0.4030996050837415,0.5519572500102182,0.6675895809897237,1.3070532927567937,0.6610101410450784,-0.3550270626072062
2252,-0.2643845104544462,-0.6734739784449117,-0.7320563017566681,0.9716738893107464,-0.5968287804085799,0.3825342471791648,-0.5235781269453332,0.676613300864879,-0.05294103803395837,1.0167602127446562,-0.3431300936406263
900,-1.0354333958067206,-0.6734739784449117,-0.671717174702616,-1.9835598393843836,-0.5968287804085799,0.711579973652392,-0.689045108015418,0.7600827097100591,0.2891162936506858,0.661951278800897,-0.3550270626072062
1374,0.8987978080198422,1.5569710270909394,1.2332752651467458,-0.23539340832529362,1.8428639247258003,-1.2647509209774292,-0.2576490502255539,-1.4399001958526405,0.08424920160201657,-1.4603143605709248,1.189992640519315
1154,0.23349276980159492,-0.6734739784449117,-0.6975768005829244,1.5127730227338112,1.8428639247258003,-1.9619165539425794,-0.2576490502255539,0.2646804885640696,-0.6066682655626893,0.7824169115457278,-0.3685102941026636
1208,-0.9649374977173681,-0.6734739784449117,-0.7234364264632323,-1.2343456546447715,-0.5968287804085799,0.3825342471791648,0.6819670208509995,0.7515101758286616,1.2378335768175783,0.5333291188389685,-0.3724759504248573
654,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.5968287804085799,0.4236649629883182,1.083815403449777,0.561560872456657,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
1392,0.8987978080198422,1.5569710270909394,1.2936143922007983,-0.1521473877986717,1.8428639247258003,-1.172206810406834,-0.2576490502255539,-1.3740270407640116,0.08424920160201657,-1.4778822653462127,1.2145797097169135
905,-1.198455160138343,-0.6734739784449117,-0.6544774241157439,-0.7764925417483435,-0.5968287804085799,0.505926394606625,-0.0212676486968613,0.602167611894853,0.08424920160201657,0.5176434895753187,-0.3550270626072062
1304,1.6081627825439344,1.5569710270909394,1.552210651003879,0.014344653254586934,-0.5968287804085799,-0.18506963098715226,-0.09809160419368634,-1.5337468825542484,-0.004049562091873419,-1.447138431989459,0.9449150798077672
1098,-1.5509346505850958,-0.6734739784449117,-0.6199979229419998,-0.8597385622749654,1.8428639247258003,-2.1720945117273533,0.08510398199105047,0.7266949461719866,0.08424920160201657,0.34635641801626277,-0.9173571290942206
2248,-0.2643845104544462,-0.6734739784449117,-0.7665358029304122,1.6376420535237366,-0.5968287804085799,0.699240758909646,-0.5885830123657236,0.7533149198036929,-0.05294103803395837,1.685909157131958,-0.09170748281356902
1379,0.8987978080198422,1.5569710270909394,1.3280938933745423,0.18083669430783078,-0.5968287804085799,-0.14640675812654808,-0.36993021595168285,-1.3618450189325526,-0.10991500999890842,-1.4788234031020318,1.2145797097169135
1385,0.8987978080198422,1.5569710270909394,1.2418951404401817,0.09759067378120885,1.8428639247258003,-1.166859817351644,-0.2576490502255539,-1.4236575000773621,0.08424920160201657,-1.4603143605709248,1.189992640519315
1089,0.03522305642529767,-0.6734739784449117,-0.7234364264632323,1.5127730227338112,-0.5968287804085799,0.3825342471791648,0.6878765558892167,0.3048360420085078,-0.07734102602751308,0.7328503230725943,-0.3431300936406263
1387,0.8987978080198422,1.5569710270909394,1.26775476632049,0.13921368404451243,1.8428639247258003,-1.0348302196042616,0.41012840909300274,-1.3234942094631457,-0.11805850599175739,-1.4778822653462127,1.2145797097169135
1658,-0.9649374977173681,-0.6734739784449117,-0.7665358029304122,-1.8170677983311396,-0.5968287804085799,0.3627915035907711,0.8237958617682147,0.7587291517287859,1.2378335768175783,0.5399170831297012,-0.4216500888200544
1661,-0.9429075295644472,-0.6734739784449117,-0.7492960523435401,-1.5257067264879556,-0.5968287804085799,0.670037950685147,-0.5885830123657236,0.7627898256726049,1.2378335768175783,0.5399170831297012,-0.4216500888200544
1092,-0.7975097397551589,-0.6734739784449117,-0.7492960523435401,0.763558837994199,1.8428639247258003,-2.1252054957049182,0.08510398199105047,0.7230854582219248,0.08424920160201657,0.9653113487598848,-0.3407506998473102
3747,0.11893693540640074,-0.6734739784449117,-0.7061966758763601,0.5554437866776368,-0.5968287804085799,0.6897806942735406,-0.5708544072510715,0.7113546223842235,-5.517196349250554,0.6974008009367458,0.01853776294340503
2709,-0.8371636824304202,-0.6734739784449117,-0.6975768005829244,1.138165930364005,1.8428639247258003,-1.793691926283142,-1.8591330455824464,0.7564732217599967,0.08424920160201657,0.6559907396807101,-0.9300472293252391
2217,-0.3216624276520417,-0.6734739784449117,-0.671717174702616,1.0132968995740648,-0.5968287804085799,0.6914259229059069,-0.5885830123657236,0.7510589898349044,-0.05294103803395837,1.0173876379152025,-1.0458443939332844
1312,1.6081627825439344,1.5569710270909394,1.5263510251235706,0.0559676635178905,-0.35285950989514187,-0.13982584359708353,0.788338651538911,-1.5138946988289084,0.08424920160201657,-1.447138431989459,0.898120335205886
2711,-0.8371636824304202,-0.6734739784449117,-0.6630972994091802,1.0965429201006867,1.8428639247258003,-1.9791914545824238,0.08510398199105047,0.635555375432925,0.1425333657794062,0.6559907396807101,-0.7381094633310823
1330,-1.7359863830696425,-0.6734739784449117,-0.6544774241157439,0.5554437866776368,-0.5968287804085799,0.3784211755982494,0.8237958617682147,0.6540540011769918,0.08424920160201657,0.35451294523336035,-1.016498537149054
1319,1.6081627825439344,1.5569710270909394,1.5177311498301347,-0.02727835700873142,-0.5968287804085799,-0.14147107222944966,-0.36993021595168285,-1.4583988215967072,0.08424920160201657,-1.447138431989459,0.898120335205886
1649,-0.9429075295644472,-0.6734739784449117,-0.8268749299844647,-1.0262306033282094,-0.35285950989514187,0.7560011467262776,1.7870500729976377,0.8097131690234093,0.7370085732573733,0.5471324725909803,-0.3724759504248573
1802,0.317206648782698,1.5569710270909394,1.5694504015907507,1.679265063787055,-0.35285950989514187,-0.10815519242403539,-0.038996253811513136,-1.5698417620548668,0.08424920160201657,-1.4785096905167585,0.9441219485433284
1084,-1.5685586251074333,-0.6734739784449117,-0.6286177982354361,1.0549199098373832,-0.5968287804085799,1.122887131743926,-1.268179541760715,0.35627124529688853,0.48456019747905843,0.35451294523336035,-0.9173571290942206
2599,0.572754279356597,-0.6734739784449117,-0.8010153041041563,-0.3602624391152191,1.8428639247258003,-2.0853087013700398,0.6110526003923916,1.107495924903512,-0.05294103803395837,0.7384971496075085,-1.5463102217940827
1373,0.8987978080198422,1.5569710270909394,1.3108541427876699,0.3473287353610746,-0.5968287804085799,-0.02054676775053864,-1.3745511724486266,-1.4277181740211817,0.08424920160201657,-1.4822742415400347,1.2145797097169135
1660,-0.9429075295644472,-0.6734739784449117,-0.7406761770501044,-1.2343456546447715,-0.5968287804085799,0.3669045751716865,0.8237958617682147,0.7560220357662394,1.6327931324707483,0.5399170831297012,-0.3724759504248573
1665,-0.9429075295644472,-0.6734739784449117,-0.7751556782238485,-1.0678536135915275,-0.5968287804085799,1.2964587524585534,-1.3863702425250612,0.7993358911669813,1.2378335768175783,0.5471324725909803,-0.3724759504248573
468,0.1321549162981545,-0.6734739784449117,-0.6630972994091802,-0.4018854493785375,-0.5968287804085799,0.505926394606625,1.083815403449777,0.5750964522693888,-0.05294103803395837,0.5766214556066419,-0.6746589621759886
1955,0.1321549162981545,-0.6734739784449117,-0.7234364264632323,0.0559676635178905,1.8428639247258003,-1.239249877175754,0.9833533078000825,0.8403938165989354,-0.48451582566995627,0.7228115203438586,-1.2131950907298428
1952,0.1321549162981545,-0.6734739784449117,-0.6975768005829244,0.13921368404451243,1.8428639247258003,-1.635749977575993,-0.48812091671602925,0.7393281539972031,-0.48451582566995627,0.7228115203438586,0.01853776294340503
1322,1.6081627825439344,1.5569710270909394,1.509111274536699,-0.31863942885191554,-0.5968287804085799,-0.14147107222944966,-0.36993021595168285,-1.5134435128351504,-0.4112243617343166,-1.4543538214507379,1.1661987025861549
1386,0.8987978080198422,1.5569710270909394,1.5004913992432622,0.18083669430783078,1.8428639247258003,-1.210047068951255,-0.2576490502255539,-1.4218527561023313,0.08424920160201657,-1.449648132671643,0.9052585165858339
1922,0.317206648782698,1.5569710270909394,1.4487721474826465,1.596019043260433,-0.35285950989514187,-0.05016088313312908,-0.7717785985504603,-1.5355516265292797,0.08424920160201657,-1.4775685527609397,0.9409494234855739
1095,-1.7359863830696425,-0.6734739784449117,-0.6027581723551277,0.13921368404451243,1.8428639247258003,-1.9952324337479936,0.5874144602395224,0.6590170471083268,0.3949817415577208,0.35451294523336035,-0.9173571290942206
1799,1.5773208271298464,-0.42564675560759496,1.3798131451351583,0.0559676635178905,-0.35285950989514187,1.4852487380225676,-0.9845218599262837,0.4902734854429354,0.4275557255291167,0.1669128192401085,-1.6890738493930424
